name,ph_seq,ph_dur,ph_num,note_seq,note_dur,note_slur
Careless_Whisper_seg032,SP AP w iy k uh d ae v l iy v dh ih s d ae n s f ao r eh v er AP b ah t n aw hh uw z g aa n ax d ae n s w ih dh m iy AP p l iy z s t ey AP SP,0.0895744 0.3010496 0.0383744 0.0907904 0.137344 0.183488 0.0291712 0.2406272 0.0999936 0.0895872 0.3114496 0.0395904 0.0704768 0.2086272 0.1104768 0.0872448 0.4429568 0.0500096 0.0539904 0.0870656 0.1485312 0.0395776 0.1443072 0.089344 0.2059264 0.2604288 0.083776 0.0662144 0.0395776 0.1404672 0.9105792 0.131584 0.2579968 0.1000192 0.0968704 0.3531136 0.054592 0.0756224 0.1502208 0.360192 0.0499968 0.0593792 0.0918912 0.1591552 0.1197824 0.0924928 1.7168896 0.2708224 0.0707584 0.0282112 0.6218752 0.079168 0.0791552 0.1013632 1.018432 0.3362176 0.0829952,1 1 1 2 2 3 3 3 4 2 2 1 2 3 2 3 2 2 4 3 1 3 4 1 1 1,rest rest E4+46 F4-47 B4-45 A4+35 A4+6 G4+46 A4+12 A4+45 G#4+14 D#4-2 rest D4+3 E5+41 D5+47 D5-3 C5-36 C5-10 A#4+41 A4+40 B4-15 rest C5-38 rest G#4+1 A4+46 G4+5 F4-48 rest rest,0.090 0.301 0.038 0.228 0.213 0.430 0.422 0.406 0.634 0.188 0.234 0.206 0.344 0.246 1.042 0.455 0.408 0.226 0.561 0.371 0.256 1.460 0.370 0.530 0.352 0.138 0.280 0.190 0.410 0.336 0.083,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0
Careless_Whisper_seg034,SP ae n ay m n eh v er g aa n ax d ae n s ax g eh n AP g ih l t iy f iy t hh ae v g aa t n ow r ih dh ax er m AP dh ow ih t s iy z iy t uw p r iy t eh n d SP,0.1505536 0.1624832 0.0447872 0.1145984 0.0500096 0.066688 0.1541248 0.0354304 0.1239552 0.0624512 0.1479552 0.040704 0.1384576 0.0683392 0.29312 0.0499968 0.0736768 0.096128 0.078016 0.2417792 0.1291648 0.3916672 0.1439744 0.1410304 0.1139456 0.1599872 0.250432 0.1046656 0.1453312 0.0256512 0.0139392 0.1499904 0.079168 0.1768448 0.3646336 0.115648 0.2117888 0.2915072 0.1425024 0.2843648 0.1038464 0.1092864 0.140608 0.158976 0.3604224 0.0837632 0.1558144 0.1114624 0.0895872 0.0576512 0.346944 0.0925056 0.2612352 0.126528 0.3151232 0.0896 0.0306432 0.0787072 0.1104128 0.2208512 0.0697856 0.0791808 0.1127168,1 1 1 3 2 2 2 2 3 2 2 2 3 2 3 3 3 2 2 1 2 2 1 3 2 2 3 2 3 1,rest G#4-41 G4+38 G#4-46 G4+44 G4-12 F#4+35 F#4+1 F#4+37 E4-2 F4-46 rest F#4-38 G#4-33 F4-42 G#4+9 E4-1 G#4+1 A4+49 rest G4+5 G4-48 F4-17 E4-1 rest G4-43 G4-9 G4-2 F#4+35 G4-42 F4-16 F4-3 rest,0.151 0.162 0.045 0.231 0.190 0.186 0.189 0.207 0.417 0.174 0.371 0.536 0.162 0.253 0.355 0.185 0.406 0.131 0.250 0.311 0.434 0.388 0.109 0.300 0.444 0.156 0.259 0.439 0.388 0.435 0.189 0.370 0.113,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
Careless_Whisper_seg035,SP AP ay n ow y uw aa r n aa t ax f uw l AP ay sh uh dx ax v n ow n b eh dx er dh ae n t uw ch iy dx ax f r eh n d AP n w ey s dh ax ch ae n s dh ae t ay d b ih n g ih v ax n SP,0.1127168 0.2666624 0.1914496 0.0579968 0.2117888 0.079168 0.1194752 0.0934144 0.0881536 0.13408 0.4065408 0.0360832 0.0733056 0.1521024 1.0176768 0.259392 0.5601024 0.0398976 0.1641856 0.1368448 0.0336768 0.1361024 0.0697984 0.0662144 0.184832 0.109376 0.0921856 0.2217728 0.012224 0.1831936 0.0481024 0.0914944 0.0499968 0.0267648 0.0866176 0.1591936 0.3878272 0.0325888 0.0580352 0.1593856 0.0538112 0.3368064 0.0593792 0.0791424 0.4604416 0.0873344 0.0824448 0.211456 0.0791936 0.1774592 0.1514752 0.231296 0.2012416 0.059328 0.0791808 0.0588928 0.1213184 0.045568 0.324224 0.0697856 0.2390912 0.2619392 0.0999936 0.0775296 0.3620608 0.0869248 0.0630656 0.059392 0.1500032,1 1 1 1 2 1 3 2 2 2 1 2 2 3 3 2 2 3 2 2 3 3 3 3 2 4 2 3 3 2 2 1,rest rest F4-3 F4+0 F4-41 G4+5 F#4+10 G4-43 F#4+48 F4-34 D4+37 rest D#4-19 G#4+44 G4-1 G4-42 G4-48 F#4-13 F4+49 F#4-37 F#4-36 G4-39 F4-12 F4-42 rest F#4-46 G4-6 E4+39 F#4-14 G4+0 E4-47 G4+7 A#4-3 rest G4+9 F4+42 F#4-10 rest E4+46 rest,0.113 0.267 0.191 0.058 0.291 0.119 0.316 0.443 0.225 0.807 0.470 0.560 0.204 0.171 0.272 0.173 0.213 0.234 0.231 0.168 0.246 0.420 0.271 0.475 0.630 0.180 0.288 0.383 0.189 0.209 0.167 0.184 0.160 0.289 0.261 0.179 0.351 0.098 0.122 0.150,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0
Careless_Whisper_seg036,SP AP s ow ay m n eh v er g aa n ax d ae n s ax g eh n SP,0.1500032 0.340608 0.1433856 0.135808 0.1312384 0.049984 0.0757248 0.1232512 0.060864 0.108928 0.0851712 0.1450368 0.0318592 0.1379456 0.0819968 0.3096704 0.039552 0.0897792 0.089408 0.0870016 0.2025984 0.1697664 0.1169792,1 1 1 1 3 2 2 2 2 3 2 2 1,rest rest F#4-2 F#4+15 G4+10 G4+5 G4-49 F#4-14 F4+13 E4+41 F#4-8 F4-3 F#4-45 E4-19 rest,0.150 0.341 0.143 0.136 0.257 0.184 0.194 0.177 0.220 0.198 0.241 0.176 0.103 0.270 0.117,0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
Careless_Whisper_seg037,SP AP dh ax w ey ay d ae n s w ih dh y uw ow uw SP,0.1169792 0.3444736 0.04736 0.15264 0.0695808 0.2689664 0.35104 0.130112 0.2907136 0.0500224 0.0593664 0.0688384 0.4103296 0.0395904 0.1802112 0.740608 0.859392 1.7177088 0.4466304,1 1 1 2 1 2 4 3 1 1 1 1,rest rest D#4+30 E4-44 E4-12 G4-48 F4+43 G#4-42 A#4-49 A#4-1 C5-40 A4+9 A#4+5 A4-37 A#4-40 A#4+47 G#4-2 rest,0.117 0.344 0.047 0.222 0.149 0.120 0.481 0.469 0.630 0.160 0.250 0.160 0.171 0.229 0.480 0.150 1.718 0.447,0 0 0 0 0 1 0 0 0 0 1 1 1 0 1 1 0 0
Hello_seg000,SP hh eh l ow f r ah m dh iy SP,1.2697917 0.0299815 0.2700185 0.0991425 0.285261 0.1155964 0.0395834 0.2010418 0.1197916 0.0373652 0.3615932 0.445663,1 1 2 3 3 1 1,rest F4+47 F#4-46 F4+39 G#4+13 G4+13 rest,1.270 0.030 0.369 0.440 0.358 0.362 0.446,0 0 0 0 0 0 0
Hello_seg001,SP hh eh l ow f r ah m dh iy ah dh er s d ay d SP,0.445663 0.0394558 0.21678 0.1387756 0.2207836 0.0895836 0.060608 0.1987672 0.0706204 0.036282 0.303514 0.335034 0.0530612 0.1619048 0.0895836 0.0777636 2.4312928 0.0711512 0.510708,1 1 2 3 3 1 2 3 2 1,rest A#3-2 F4+48 F4+43 G#4-10 G#4+49 A#4+11 A#4+38 A#4+5 G#4+5 rest,0.446 0.039 0.356 0.371 0.306 0.304 0.388 0.329 1.602 0.901 0.511,0 0 0 0 0 0 0 0 0 1 0
Hello_seg002,SP ay m ah s t hh ae v SP,0.510708 0.2299176 0.088448 0.1521768 0.0791664 0.089584 0.0563984 0.1446424 0.1291672 0.58152,1 1 1 4 2 1,rest F#4-42 F#4-46 F4+48 E4+1 rest,0.511 0.230 0.088 0.377 0.274 0.582,0 0 0 0 0 0
Hello_seg003,SP ay m ah s t ih v g aa t ax SP,0.58152 0.21848 0.0890016 0.1516232 0.0791672 0.0593752 0.1510408 0.069792 0.2010208 0.289604 0.0291672 0.1895832 0.0906248,1 1 1 3 3 2 1 1,rest G4-41 F#4-8 F4+13 G4+8 F#4+43 rest G#4+20 A4-8 rest,0.582 0.218 0.089 0.290 0.181 0.090 0.151 0.319 0.190 0.091,0 0 0 0 0 1 1 0 0 0
Hello_seg004,SP th aw z ax n t ay m z AP t uw t eh y uw AP ay m s ao r iy AP f ao r eh v r iy th ih n dh ae v s d ah n b ah w eh n SP,0.0906248 0.0595232 0.3206848 0.0593752 0.169792 0.1000008 0.1093312 1.6021264 0.0593744 0.069792 0.25 0.0631504 0.096224 0.106952 0.333672 0.159376 0.3500016 0.2889232 0.3017008 0.1791664 0.1717392 0.679304 0.1211504 0.34864 0.3 0.0538544 0.1263552 0.0791648 0.1406256 0.05 0.0360544 0.0941552 0.1171808 0.306576 0.0190496 0.0258512 0.332424 0.271656 0.1292528 0.0380944 0.4901216 0.05 0.029168 0.1302064 0.039584 0.164776 0.135224 0.0802096,1 1 2 3 3 2 2 2 1 1 3 2 1 2 2 3 2 3 4 3 2 2 1,rest B4-8 B4-40 B4-9 B4-13 A#4+49 A4-45 rest F#4+11 C#5+43 E5-4 A#4+16 A#4-8 A4-11 rest A#4+12 C5+7 G#4+19 F4+14 D#4-39 F4+1 rest A4+7 A4-42 A4-17 A4-13 G#4+0 F4-4 E4-36 E4-14 G#4+11 rest,0.091 0.060 0.380 0.379 1.181 0.220 0.331 0.313 0.203 0.203 0.180 0.110 0.070 0.280 0.289 0.251 0.402 0.800 0.128 0.110 0.111 0.354 0.206 0.227 0.211 0.351 0.321 0.451 0.569 0.170 0.300 0.080,0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0
Hello_seg005,SP ax ah ay SP,0.0802096 0.1395824 0.080208 0.23008 0.1511712,1 1 1 1 1,rest B3+13 E4-6 D5-48 rest,0.080 0.140 0.080 0.230 0.151,0 0 0 0 0
Hello_seg006,SP k ao l y uw SP,0.1511712 0.0783104 0.5018976 0.0395824 0.1188352 0.1499152 0.4312496,1 1 3 1 1,rest G#4-14 A4-13 F4+37 G#4+41 A4-8 rest,0.151 0.078 0.171 0.160 0.330 0.150 0.431,0 0 0 1 1 0 0
Hello_seg007,SP n eh v er SP,0.4312496 0.1022848 0.5764144 0.0884352 0.2724496 0.2,1 1 2 1 1,rest E4+16 G#4+38 G4+0 E4-5 rest,0.431 0.102 0.665 0.062 0.211 0.200,0 0 0 0 1 0
Hello_seg009,SP s iy m t uw b iy hh ow m AP hh eh l ow SP,0.2067504 0.189584 0.2416672 0.089584 0.0905568 0.3124672 0.0544224 0.2870736 0.0742288 0.6208352 0.1593744 0.460416 0.0456896 0.2741024 0.1254464 0.2943456 0.3070144,1 1 3 2 2 2 2 2 1 1,rest E4-47 A4-39 G#4-4 G#4+4 F#4+8 D#4+35 C#4-44 F4-13 E4-18 rest D#4+14 F4+14 F#4+13 F#4-13 rest,0.207 0.190 0.254 0.168 0.367 0.155 0.206 0.114 0.150 0.517 0.506 0.127 0.120 0.152 0.294 0.307,0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 0
Hello_seg010,SP hh eh l ow f r ah m dh iy aw t s ay d SP,0.3070144 0.0190464 0.2541472 0.1204544 0.301136 0.0992416 0.059376 0.180208 0.0720608 0.046256 0.4014784 0.3093728 0.15104 0.19888 2.4244896 0.0360032 0.119792,1 1 2 3 3 1 3 2 1,rest F4+45 F4+45 F4+6 G#4+4 A4-1 B4-44 rest B4-44 A4-46 rest,0.307 0.019 0.375 0.460 0.299 0.401 0.320 0.340 1.740 0.720 0.120,0 0 0 0 0 0 0 1 0 1 0
Hello_seg012,SP ae t l iy s t ay v SP,0.2349216 0.1351456 0.0231296 0.1646272 0.2420736 0.0895872 0.052464 0.2392 0.0489568 0.5785088,1 1 2 3 2 1,rest F4-9 F4+8 G4-43 F#4-39 rest,0.235 0.135 0.188 0.384 0.288 0.579,0 0 0 0 0 0
Hello_seg013,SP ae t l iy s t ay k ae n s iy ay hh ae v tr ay d AP t uw t eh l y uw AP ay m s aa r iy AP f ao r b r ey k ih ng y ao r hh aa r t b ah t ih t SP,0.5785088 0.1214944 0.0141088 0.1641696 0.2453568 0.1065728 0.0195008 0.2211232 0.146224 0.213152 0.0895808 0.0972672 0.3027328 0.3358144 0.0181408 0.2240384 0.1022176 0.1884864 1.7323456 0.059376 0.2802112 0.0482464 0.0413312 0.124656 0.2943296 0.0914336 0.0936032 0.3761888 0.2569184 0.3639136 0.079168 0.2 0.680208 0.089584 0.3197888 0.4337728 0.0376416 0.069392 0.020656 0.0949824 0.0312992 0.2321984 0.114288 0.286608 0.0593696 0.0680768 0.1923456 0.0697888 0.109376 0.481248 0.1 0.0197952 0.038784 0.0947904 0.044896 0.1215296 0.0291616 0.330208,1 1 2 3 2 3 1 2 3 2 2 2 3 1 1 3 2 1 2 4 2 3 3 4 2 2 1,rest D#4+2 F4+9 F4-2 F#4-45 G#4+44 G#4+44 B4-42 A#4+50 A#4+39 A4-45 rest F#4-4 D#5+6 A4+37 rest C5+11 G#4+47 G4-40 D#4-7 rest A4-10 G#4+49 G#4-7 F#4-14 E4-40 E4-36 F#4-43 rest,0.579 0.121 0.178 0.371 0.367 0.400 0.303 0.354 0.515 1.312 0.480 0.328 0.166 0.479 0.376 0.257 0.643 0.770 0.140 0.180 0.471 0.216 0.346 0.414 0.372 0.640 0.140 0.151 0.330,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
Hello_seg014,SP d ow n t m ae dx er AP k l ih r l iy AP d ah z ax n t ih r SP,0.330208 0.0728448 0.2177856 0.0697888 0.039584 0.0651264 0.2952896 0.029168 0.7 0.490624 0.0697888 0.0564 0.5946432 0.046176 0.055328 0.347456 0.3906272 0.0378816 0.1016992 0.069792 0.0847424 0.0652576 0.0961984 0.242176 0.0775488 0.1269856,1 1 4 2 1 3 3 1 2 2 3 2 1,rest C5+48 C#5-6 E5-43 E5-42 B4+15 G4+43 G#4+41 D5+34 rest A4-48 G4-15 rest G#4+49 A4+13 G#4+41 rest,0.330 0.073 0.107 0.110 0.175 0.215 0.110 0.550 0.150 0.617 0.696 0.347 0.429 0.171 0.246 0.320 0.127,0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0
Hello_seg015,SP t eh r y uw ax p aa r t eh n iy m ao r SP,0.1269856 0.066208 0.3315104 0.0593792 0.080768 0.2786048 0.2755904 0.1452352 0.6493248 0.0176864 0.0312896 0.3214944 0.0453984 0.2150176 0.1763648 1.7642624 0.079168 0.4894528,1 1 3 1 2 3 2 2 2 1,rest F#4-7 A4-35 G#4-7 F4+16 D#4+15 D#4+36 F4+35 B3+44 D4+12 C#4-42 B3+13 A3-6 rest,0.127 0.066 0.472 0.279 0.421 0.698 0.367 0.391 0.249 0.160 0.330 0.240 0.864 0.489,0 0 0 0 0 0 0 0 0 1 1 1 1 0
Hello_seg016,SP hh eh l ow f r ah m dh iy ow dh er s ay d SP,0.4894528 0.050336 0.1659904 0.2258496 0.2385472 0.1174592 0.0517056 0.2743744 0.0589632 0.0448896 0.32336 0.3299008 0.0291712 0.0999936 0.235712 2.1972928 0.0816256 0.2666688,1 1 2 3 3 1 2 2 2 1,rest F#4-40 F#4-13 F4+3 G#4-7 G#4+35 A#4+1 A#4+38 A#4+37 G#4-13 A4-49 rest,0.489 0.050 0.392 0.408 0.378 0.323 0.359 0.336 1.474 0.300 0.505 0.267,0 0 0 0 0 0 0 0 0 1 1 0
Rather_Be_seg000,SP w iy aa r th SP,2.4 0.0791668 0.2208332 0.1648524 0.0351476 0.1197916 0.3406252,1 1 1 3 1,rest rest D#4-1 G4+7 rest,2.400 0.079 0.221 0.320 0.341,0 0 0 0 0
Rather_Be_seg001,SP w iy aa r th aw z ax n m ay z er r f r ah m k ah m f er t SP,0.3406252 0.0454792 0.2534788 0.1416668 0.0395836 0.132618 0.4163404 0.1038404 0.1274096 0.2395828 0.1477468 0.3522532 0.0791672 0.161458 0.019792 0.218622 0.0285716 0.1121812 0.1 0.0980228 0.2217688 0.1392288 0.1605448 0.3578224 0.0621952 4.659376,1 1 1 3 2 3 2 4 3 3 2 1,rest D#4-22 D#4+10 F#4+1 F#4+36 G#4+49 G4+14 F4+36 E4-14 F4+14 rest F4+0 D4+12 B3-15 rest,0.341 0.045 0.253 0.314 0.227 0.294 0.146 0.368 0.431 0.220 0.208 0.310 0.522 0.420 4.659,0 0 0 0 0 1 0 1 0 0 1 0 0 0 0
Rather_Be_seg002,SP AP w iy aa r th aw z ax n d SP,4.659376 0.65 0.05 0.206096 0.1215408 0.073404 0.1433744 0.4170432 0.135792 0.1235824 0.1 0.019792 0.2196624,1 1 1 1 3 2 3 1,rest rest B3+13 D#4+15 G4-38 G4-49 G4+37 F#4-18 rest,4.659 0.650 0.050 0.206 0.338 0.206 0.347 0.243 0.220,0 0 0 0 0 0 1 0 0
Rather_Be_seg003,SP n SP,0.2196624 0.089712 0.410416,1 1 1,rest G3-18 rest,0.220 0.090 0.410,0 0 0
Rather_Be_seg004,SP w iy r ax th SP,0.410416 0.045904 0.2145136 0.1 0.1208608 0.0989312 0.3895824,1 1 2 2 1,rest rest D#4+47 F#4-10 F4-4 rest,0.410 0.046 0.224 0.091 0.220 0.390,0 0 0 1 0 0
Rather_Be_seg005,SP w iy r ax th aw z ax n m ay l z f r ah m k ah m f er t SP,0.3895824 0.05 0.2812512 0.0791664 0.1632016 0.144216 0.4332064 0.0833472 0.1062368 0.2697904 0.130096 0.2896976 0.0510416 0.05 0.0954288 0.0204064 0.0643728 0.0791664 0.105896 0.2138944 0.239584 0.113416 0.347 0.1197936 0.2395824,1 1 2 2 2 3 5 3 3 2 1,rest E4+0 E4-4 G#4-49 G#4+7 F#4-48 D#4+39 F#4-13 E4-46 B3+8 A#3+14 rest,0.390 0.050 0.360 0.307 0.517 0.506 0.507 0.249 0.304 0.263 0.467 0.240,0 0 0 0 0 0 0 0 0 1 0 0
Rather_Be_seg006,SP AP w iy hh ae v tr ae v ax l d SP,0.2395824 0.390624 0.059376 0.190624 0.039584 0.1406256 0.05 0.15 0.4593744 0.0809872 0.2200544 0.0697936 0.0697904 0.4406256,1 1 1 2 3 2 3 1,rest rest D4+25 D4+36 F#4+7 F#4-36 G#4-7 F4+49 rest,0.240 0.391 0.059 0.230 0.341 0.210 0.331 0.360 0.441,0 0 0 0 0 0 1 0 0
Rather_Be_seg007,SP w iy hh ae v SP,0.4406256 0.0593744 0.1802096 0.0757984 0.104408 0.0593744 0.259376,1 1 2 2 1,rest rest D#4-2 E4+14 rest,0.441 0.059 0.256 0.164 0.259,0 0 0 0 0
Rather_Be_seg008,SP AP w iy hh ae v tr ae v ax l d l ae n ae n d s iy SP,0.259376 0.1614592 0.0593744 0.13152 0.0882704 0.0802096 0.0802096 0.165368 0.384632 0.1110608 0.2181072 0.0499968 0.1510416 0.1169088 0.4226752 0.0870752 0.0848 0.039584 0.029168 0.1158336 0.7633296 0.4511888,1 1 1 2 3 2 4 2 4 1 1,rest rest G#3-5 F4+28 F#4+18 F#4-4 G#4-38 F4-6 rest E4-38 F4+36 D4-7 rest,0.259 0.161 0.059 0.220 0.326 0.204 0.291 0.299 0.238 0.510 0.269 0.763 0.451,0 0 0 0 0 0 1 0 1 0 0 0 0
Rather_Be_seg010,SP b ah t ae z AP b ah t ae z l ao ng ae z y uw r aa r w ih dh m iy SP,0.548072 0.089568 0.250016 0.0452224 0.153744 0.0614528 0.3791616 0.1117664 0.2476192 0.0208256 0.160416 0.0999968 0.1214816 0.2993536 0.109376 0.369792 0.1 0.1 0.320832 0.079168 0.1416672 0.059376 0.0920896 0.1766592 0.069792 0.253776 0.3764352 0.7510368,1 1 2 2 2 2 3 2 3 2 3 3 1 1,rest G#3-41 D#4-47 G#4+12 rest D#4+14 F#4-44 G#4-49 F#4-36 D#4+43 F#4+11 D#4-11 B3-2 rest,0.548 0.090 0.295 0.215 0.491 0.268 0.382 0.409 0.570 0.400 0.293 0.500 0.376 0.751,0 0 0 0 0 0 0 0 0 0 0 0 0 0
Rather_Be_seg011,SP dh eh r z n ow p l ey s ay d r ae dh er b iy SP,0.7510368 0.0512128 0.068576 0.0395872 0.109376 0.0817792 0.2286336 0.1414368 0.0340128 0.2651808 0.0835744 0.0757952 0.0500032 0.1791648 0.3708352 0.1119552 0.1182528 0.1112224 0.6585664 0.565472,1 1 4 3 2 3 2 2 1 1,rest G3+35 A#3-45 D4+39 D#4+1 A#3+36 D#4-44 B3+8 C#4-15 D4-16 rest,0.751 0.051 0.299 0.404 0.349 0.305 0.483 0.229 0.378 0.280 0.565,0 0 0 0 0 0 0 0 0 1 0
Rather_Be_seg012,SP AP ay w uh d w ey t f ao r eh v er SP,0.565472 0.5768736 0.4586976 0.079168 0.259376 0.0500032 0.2030944 0.2573184 0.0697888 0.1622304 0.1784 0.0841888 0.3960192 0.1110112 0.5285696 0.379168,1 1 1 1 3 3 2 2 1 1,rest rest G#4+48 D#4+38 F4+6 D4+1 rest F4-15 D#4-45 B3-44 rest,0.565 0.577 0.459 0.079 0.512 0.287 0.202 0.263 0.507 0.529 0.379,0 0 0 0 0 0 1 0 0 0 0
Rather_Be_seg013,SP AP ih g s ao l t AP ih g z ao l t ih d SP,0.379168 0.4104128 0.0802112 0.0895872 0.1338144 0.2370144 0.029168 0.1 0.4510528 0.0604032 0.0895872 0.1039808 0.3292512 0.016768 0.1619168 0.2672448 0.0395872 0.2255936,1 1 1 2 3 1 3 3 2 1,rest rest F#3-36 F3+48 G#4-7 rest F#3+37 G#4-8 F#4-38 rest,0.379 0.410 0.080 0.223 0.366 0.451 0.254 0.508 0.307 0.226,0 0 0 0 0 0 0 0 0 0
Rather_Be_seg014,SP ih n dh ax s iy n SP,0.2255936 0.1452384 0.2895808 0.0513504 0.08928 0.1946208 0.4571424 0.1576064 0.5895872,1 1 2 2 2 1,rest E4+5 E4+0 F#4-7 F4-49 D#4+36 rest,0.226 0.145 0.341 0.284 0.164 0.450 0.590,0 0 0 0 0 1 0
Rather_Be_seg015,SP AP ae z l ao ng ae z ay ae m w ih dh y uw SP,0.5895872 0.4791104 0.1229728 0.079168 0.1243904 0.3151904 0.129168 0.3406208 0.174656 0.4347232 0.2218752 0.059376 0.0631616 0.2868384 0.1494432 0.0599264 0.4802112 0.279168,1 1 1 2 2 2 1 3 3 1 1,rest rest G#3+20 A#3+30 G4+7 A#4-8 F#4-16 D4+43 E4-44 F4+16 D4-10 C4-4 B3+11 rest,0.590 0.479 0.123 0.204 0.185 0.260 0.515 0.255 0.180 0.344 0.496 0.090 0.390 0.279,0 0 0 0 0 1 0 0 1 0 0 0 1 0
Rather_Be_seg016,SP AP m ay hh aa r t k ax n t iy n y uw z t uw b iy t SP,0.279168 0.3604128 0.04568 0.2647392 0.1157568 0.13424 0.039584 0.039584 0.1199264 0.0519552 0.1093728 0.0935552 0.1460256 0.1038464 0.0394624 0.1577344 0.0791584 0.075584 0.0640064 0.0752192 0.4841536 0.1000032 0.280208,1 1 1 2 4 3 3 3 2 2 1,rest rest rest D#4-4 D#4+4 B3-8 D#4+36 C#4+35 B3-7 C4+7 C#4-36 rest,0.279 0.360 0.046 0.380 0.333 0.255 0.289 0.312 0.139 0.115 0.469 0.280,0 0 0 0 0 0 0 0 0 0 1 0
Rather_Be_seg017,SP AP w ih dh eh v r iy s t eh p w iy t ey k SP,0.280208 0.5 0.0560416 0.1647936 0.0891744 0.1514464 0.079168 0.0460352 0.1154176 0.079168 0.0702656 0.0995328 0.0895808 0.059376 0.1306464 0.1156448 0.3349536 0.1593792 0.3208352,1 1 1 2 3 3 3 2 2 1,rest rest D#4+48 E4-43 D#4+5 B3-9 A#3+0 G#3+17 G#3-3 G#3+8 rest,0.280 0.500 0.056 0.254 0.277 0.265 0.248 0.246 0.334 0.161 0.321,0 0 0 0 0 0 0 0 0 1 0
Rather_Be_seg018,SP k y ow dx ow t uw dh ax b ey s tr ow l ih ng s ow k ae zh ax l iy SP,0.3208352 0.0895936 0.211344 0.158432 0.1272768 0.1123136 0.1625152 0.1978944 0.036128 0.1440896 0.0998912 0.2396864 0.1303872 0.1278912 0.2208896 0.1319424 0.1586816 0.069792 0.131616 0.159008 0.1548288 0.3253824 0.1022784 0.2070976 0.1520896 1.2479104 0.5,1 2 2 2 2 2 3 2 3 2 2 2 1 1,rest B3-4 C#4-3 A#3-46 A3+17 G3-45 G3-42 F#3+15 C#4+47 C#4-7 B3-37 B3-3 D4-45 B3-16 D4+41 C#4-9 B3+36 rest,0.321 0.301 0.286 0.275 0.234 0.244 0.360 0.138 0.353 0.360 0.314 0.428 0.359 0.208 0.190 0.150 0.700 0.500,0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0
Rather_Be_seg019,SP AP w iy r ih t SP,0.5 0.4395776 0.0500032 0.1104192 0.1197888 0.1802112 0.0197888 0.1802112,1 1 1 2 2 1,rest rest B3-45 D#4-1 D4+45 rest,0.500 0.440 0.050 0.230 0.200 0.180,0 0 0 0 0 0
Rather_Be_seg020,SP AP w iy r d ih f r ax n t ax n dh ax s ey m AP g ey v y uw ax n ah dh er n ey m s w ih ch ah p dh ax b ae dx er r iy z SP,0.1802112 0.2802048 0.069792 0.1104128 0.0593792 0.0567872 0.0838336 0.1500032 0.038272 0.101312 0.1 0.0209088 0.1801344 0.039584 0.0291648 0.0604096 0.2113472 0.2584576 0.1395776 0.320832 0.0847552 0.204832 0.0499968 0.0895808 0.1272448 0.1935872 0.086688 0.19456 0.05488 0.073248 0.185696 0.2153408 0.0500096 0.1593792 0.0682432 0.1015424 0.2494784 0.0900992 0.0906304 0.1530624 0.15632 0.0976448 0.3731776 0.0454144 0.254592 0.0895808 1.5499968 0.139584 0.3406272,1 1 1 3 3 3 3 2 2 2 3 1 2 2 2 4 2 3 2 2 2 2 1,rest rest E4-36 E4-36 E4-46 B3-40 B3+39 G#3-8 A3-35 rest D4-45 D4-10 B3-42 B3-8 G3+43 G3+39 C4-9 B3+19 B3-15 B3-6 C#4+10 C4-8 D4-5 B3+13 C4-19 rest,0.180 0.280 0.070 0.227 0.272 0.222 0.249 0.272 0.398 0.406 0.344 0.127 0.280 0.249 0.259 0.493 0.351 0.334 0.254 0.419 0.344 0.220 0.310 0.350 0.810 0.341,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0
Rather_Be_seg021,SP AP ih f y uw g ey v m iy ax ch ae n s SP,0.3406272 0.6020416 0.1792064 0.1593792 0.0791616 0.139584 0.215456 0.3960064 0.079168 0.098976 0.1905984 0.1114368 0.2122496 0.3179776 0.0593856 0.1593728 0.0673408,1 1 1 2 2 3 1 2 3 1,rest rest A#4-13 rest D#4-7 C4+17 C4-14 G4-39 E4+47 C#4+11 rest,0.341 0.602 0.179 0.239 0.355 0.574 0.191 0.324 0.116 0.421 0.067,0 0 0 0 0 0 0 0 0 1 0
Rather_Be_seg022,SP ay w uh d t ey k ih t SP,0.0673408 0.3732864 0.1093696 0.0946752 0.0748288 0.0938752 0.3083904 0.1850368 0.1234048 0.0895808 0.039584,1 1 1 3 2 2 1,rest C#4-48 G3+6 C4+1 B3-34 G#3+9 rest,0.067 0.373 0.109 0.263 0.493 0.213 0.040,0 0 0 0 0 0 0
